"","name","longitude","latitude","sample","event","year","month","day","time","country","state","county"
"677","Passerella iliaca",-71.0344463,50.1979649,"L1329014","S10924282",2012,6,158,4.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"678","Passerella iliaca",-70.8754879,50.346739,"L1555971","S10924342",2012,6,158,6.08,"Canada","Quebec","Le Fjord-du-Saguenay"
"679","Passerella iliaca",-70.8929974,50.3873338,"L1573028","S10924424",2012,6,158,9.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"680","Passerella iliaca",-71.1494595,50.2506815,"L1555134","S10924501",2012,6,158,10.08,"Canada","Quebec","Le Fjord-du-Saguenay"
"681","Passerella iliaca",-71.0344463,50.1979649,"L1329014","S10930095",2012,6,159,4.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"682","Passerella iliaca",-70.9731632,50.3145221,"L1555978","S10930194",2012,6,159,6.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"683","Passerella iliaca",-71.1494595,50.2506815,"L1555134","S10930271",2012,6,159,8.58,"Canada","Quebec","Le Fjord-du-Saguenay"
"684","Passerella iliaca",-71.1621195,50.32214,"L1555086","S10930340",2012,6,159,9.25,"Canada","Quebec","Le Fjord-du-Saguenay"
"685","Passerella iliaca",-71.1621195,50.32214,"L1555086","S10938303",2012,6,160,4.67,"Canada","Quebec","Le Fjord-du-Saguenay"
"686","Passerella iliaca",-70.5404663,50.2700323,"L1325153","S10942314",2012,6,161,4.83,"Canada","Quebec","Le Fjord-du-Saguenay"
"687","Passerella iliaca",-70.4892498,50.1653174,"L1328338","S10942353",2012,6,161,6.08,"Canada","Quebec","Le Fjord-du-Saguenay"
"688","Passerella iliaca",-71.4713744,50.0318862,"L1554127","S10949576",2012,6,162,6.08,"Canada","Quebec","Maria-Chapdelaine"
"689","Passerella iliaca",-71.4769894,50.1077727,"L1553508","S10957598",2012,6,162,4.83,"Canada","Quebec","Maria-Chapdelaine"
"690","Passerella iliaca",-71.4769894,50.1077727,"L1553508","S10963491",2012,6,163,4.75,"Canada","Quebec","Maria-Chapdelaine"
"691","Passerella iliaca",-71.4824825,50.2216946,"L1554249","S10963534",2012,6,163,7,"Canada","Quebec","Maria-Chapdelaine"
"692","Passerella iliaca",-61.9808536,47.2347705,"L1584497","S10972677",2012,6,165,14,"Canada","Quebec","Les Îles-de-la-Madeleine"
"693","Passerella iliaca",-69.4995975,47.9319577,"L752272","S10972765",2012,6,155,10,"Canada","Quebec","Rivière-du-Loup"
"694","Passerella iliaca",-61.7914416,47.4054476,"L1584523","S10972843",2012,6,165,20.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"695","Passerella iliaca",-61.7914416,47.4054476,"L1584523","S10974178",2012,6,166,8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"696","Passerella iliaca",-71.4824825,50.2216946,"L1554249","S10974562",2012,6,166,4.75,"Canada","Quebec","Maria-Chapdelaine"
"697","Passerella iliaca",-71.476646,50.3498061,"L1563094","S10974590",2012,6,166,7.08,"Canada","Quebec","Maria-Chapdelaine"
"698","Passerella iliaca",-61.9098473,47.387135,"L756823","S10984709",2012,6,167,11,"Canada","Quebec","Les Îles-de-la-Madeleine"
"699","Passerella iliaca",-71.1494595,50.2506815,"L1555134","S10985971",2012,6,168,4.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"700","Passerella iliaca",-71.1621195,50.32214,"L1555086","S10986004",2012,6,168,6.17,"Canada","Quebec","Le Fjord-du-Saguenay"
"701","Passerella iliaca",-71.1484295,50.1319873,"L1563130","S10986033",2012,6,168,8.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"702","Passerella iliaca",-61.9424399,47.2413432,"L1587435","S10990822",2012,6,168,12.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"703","Passerella iliaca",-61.7914416,47.4054476,"L1584523","S10998339",2012,6,169,8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"704","Passerella iliaca",-70.8013302,50.3330153,"L1571530","S11000859",2012,6,170,4.58,"Canada","Quebec","Le Fjord-du-Saguenay"
"705","Passerella iliaca",-69.4995975,47.9319577,"L752272","S11024362",2012,6,160,10.75,"Canada","Quebec","Rivière-du-Loup"
"706","Passerella iliaca",-70.4581616,47.8871927,"L1601339","S11044400",2012,6,171,3.75,"Canada","Quebec","Charlevoix-Est"
"707","Passerella iliaca",-70.4581616,47.8871927,"L1601339","S11044434",2012,6,170,16.58,"Canada","Quebec","Charlevoix-Est"
"708","Passerella iliaca",-71.0344463,50.1979649,"L1329014","S11066859",2012,6,181,5.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"709","Passerella iliaca",-70.9731632,50.3145221,"L1555978","S11066930",2012,6,181,8.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"710","Passerella iliaca",-70.8754879,50.346739,"L1555971","S11073140",2012,6,182,5.67,"Canada","Quebec","Le Fjord-du-Saguenay"
"711","Passerella iliaca",-70.9142834,50.2403624,"L1555975","S11073247",2012,6,182,7.92,"Canada","Quebec","Le Fjord-du-Saguenay"
"712","Passerella iliaca",-71.0344463,50.1979649,"L1329014","S11073321",2012,6,182,9.58,"Canada","Quebec","Le Fjord-du-Saguenay"
"713","Passerella iliaca",-71.4713744,50.0318862,"L1554127","S11077287",2012,7,183,5.5,"Canada","Quebec","Maria-Chapdelaine"
"714","Passerella iliaca",-71.4685488,49.9548008,"L1553505","S11077440",2012,7,183,7.75,"Canada","Quebec","Maria-Chapdelaine"
"715","Passerella iliaca",-61.030254,46.629636,"L1607937","S11078155",2012,7,183,10.17,"Canada","Nova Scotia","Inverness"
"716","Passerella iliaca",-71.4824825,50.2216946,"L1554249","S11084315",2012,7,184,5.83,"Canada","Quebec","Maria-Chapdelaine"
"717","Passerella iliaca",-71.5117481,50.270702,"L1553510","S11084390",2012,7,184,8.25,"Canada","Quebec","Maria-Chapdelaine"
"718","Passerella iliaca",-71.3484013,47.3202986,"L1171729","S11085583",2012,7,183,10,"Canada","Quebec","La Côte-de-Beaupré"
"719","Passerella iliaca",-70.8754879,50.346739,"L1555971","S11089834",2012,7,185,5.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"720","Passerella iliaca",-70.9731632,50.3145221,"L1555978","S11090136",2012,7,185,9.08,"Canada","Quebec","Le Fjord-du-Saguenay"
"721","Passerella iliaca",-60.4056109,47.0148017,"L1612712","S11099787",2012,7,186,9,"Canada","Nova Scotia","Victoria"
"722","Passerella iliaca",-71.0682636,50.4211705,"L1555107","S11103015",2012,7,187,4.75,"Canada","Quebec","Le Fjord-du-Saguenay"
"723","Passerella iliaca",-70.8754879,50.346739,"L1555971","S11108673",2012,7,188,5.25,"Canada","Quebec","Le Fjord-du-Saguenay"
"724","Passerella iliaca",-70.9142834,50.2403624,"L1555975","S11108753",2012,7,188,7.42,"Canada","Quebec","Le Fjord-du-Saguenay"
"725","Passerella iliaca",-62.9176098,49.4715164,"L1615318","S11113588",2012,7,183,9,"Canada","Quebec","Minganie"
"726","Passerella iliaca",-64.159543,48.4901476,"L295795","S11125141",2012,7,187,12.5,"Canada","Quebec","Le Rocher-Percé"
"727","Passerella iliaca",-71.4824825,50.2216946,"L1554249","S11132439",2012,7,192,6,"Canada","Quebec","Maria-Chapdelaine"
"728","Passerella iliaca",-71.5117481,50.270702,"L1553510","S11132574",2012,7,192,8.33,"Canada","Quebec","Maria-Chapdelaine"
"729","Passerella iliaca",-70.9142834,50.2403624,"L1555975","S11137782",2012,7,193,5.67,"Canada","Quebec","Le Fjord-du-Saguenay"
"730","Passerella iliaca",-71.1621195,50.32214,"L1555086","S11146835",2012,7,195,5.67,"Canada","Quebec","Le Fjord-du-Saguenay"
"731","Passerella iliaca",-71.1494595,50.2506815,"L1555134","S11147078",2012,7,195,9.08,"Canada","Quebec","Le Fjord-du-Saguenay"
"732","Passerella iliaca",-71.3484013,47.3202986,"L1171729","S11158359",2012,7,183,10,"Canada","Quebec","La Côte-de-Beaupré"
"733","Passerella iliaca",-71.4769894,50.1077727,"L1553508","S11163695",2012,7,198,5.75,"Canada","Quebec","Maria-Chapdelaine"
"734","Passerella iliaca",-71.4713744,50.0318862,"L1554127","S11163994",2012,7,197,8.33,"Canada","Quebec","Maria-Chapdelaine"
"735","Passerella iliaca",-71.4685488,49.9548008,"L1553505","S11164048",2012,7,197,5.25,"Canada","Quebec","Maria-Chapdelaine"
"736","Passerella iliaca",-65.9062958,45.568871,"L1109618","S11175328",2012,7,199,8,"Canada","New Brunswick","Kings"
"737","Passerella iliaca",-70.9731632,50.3145221,"L1555978","S11178803",2012,7,201,6,"Canada","Quebec","Le Fjord-du-Saguenay"
"738","Passerella iliaca",-70.8754879,50.346739,"L1555971","S11178870",2012,7,201,6,"Canada","Quebec","Le Fjord-du-Saguenay"
"739","Passerella iliaca",-70.8754879,50.346739,"L1555971","S11193097",2012,7,203,6,"Canada","Quebec","Le Fjord-du-Saguenay"
"740","Passerella iliaca",-70.8929974,50.3873338,"L1573028","S11193270",2012,7,203,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"741","Passerella iliaca",-65.9062958,45.568871,"L1109618","S11195724",2012,7,204,8,"Canada","New Brunswick","Kings"
"742","Passerella iliaca",-71.4824825,50.2216946,"L1554249","S11225115",2012,7,205,6.5,"Canada","Quebec","Maria-Chapdelaine"
"743","Passerella iliaca",-71.5117481,50.270702,"L1553510","S11225211",2012,7,204,7,"Canada","Quebec","Maria-Chapdelaine"
"744","Passerella iliaca",-71.0948467,49.8231446,"L1321859","S11225564",2012,7,207,14,"Canada","Quebec","Le Fjord-du-Saguenay"
"745","Passerella iliaca",-71.4713744,50.0318862,"L1554127","S11225646",2012,7,208,6.5,"Canada","Quebec","Maria-Chapdelaine"
"746","Passerella iliaca",-65.9062958,45.568871,"L1109618","S11233206",2012,7,211,7,"Canada","New Brunswick","Kings"
"747","Passerella iliaca",-60.3978951,47.0143493,"L1658025","S11354169",2012,6,161,5,"Canada","Nova Scotia","Victoria"
"748","Passerella iliaca",-70.3561235,47.9755169,"L1659598","S11369936",2012,6,172,5.25,"Canada","Quebec","Charlevoix-Est"
"749","Passerella iliaca",-64.937236,46.826187,"L1664832","S11420434",2012,7,207,9,"Canada","New Brunswick","Kent"
"750","Passerella iliaca",-71.3484013,47.3202986,"L1171729","S11445369",2012,7,183,10,"Canada","Quebec","La Côte-de-Beaupré"
"751","Passerella iliaca",-70.8755493,47.690468,"L615577","S11496363",2012,7,189,4.25,"Canada","Quebec","Charlevoix"
"752","Passerella iliaca",-70.8755493,47.690468,"L615577","S11496386",2012,7,190,4.5,"Canada","Quebec","Charlevoix"
"753","Passerella iliaca",-64.159543,48.4901476,"L295795","S11633793",2012,7,200,9,"Canada","Quebec","Le Rocher-Percé"
"754","Passerella iliaca",-70.5215221,50.0394656,"L1328353","S11970694",2012,6,153,5.17,"Canada","Quebec","Le Fjord-du-Saguenay"
"755","Passerella iliaca",-74.3567806,45.7059887,"L1799380","S11984305",2012,7,189,8,"Canada","Quebec","Argenteuil"
"756","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305621",2012,7,184,17.25,"Canada","Quebec","La Côte-de-Beaupré"
"757","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305744",2012,6,166,19.75,"Canada","Quebec","La Côte-de-Beaupré"
"758","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305747",2012,6,167,7.92,"Canada","Quebec","La Côte-de-Beaupré"
"759","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305748",2012,6,168,7.75,"Canada","Quebec","La Côte-de-Beaupré"
"760","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305749",2012,6,168,11.92,"Canada","Quebec","La Côte-de-Beaupré"
"761","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305752",2012,7,184,7.47,"Canada","Quebec","La Côte-de-Beaupré"
"762","Passerella iliaca",-71.1460876,47.3211427,"L291421","S13305753",2012,7,184,10.65,"Canada","Quebec","La Côte-de-Beaupré"
"763","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007945",2012,6,167,4.5,"Canada","Quebec","Jamésie"
"764","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007946",2012,6,168,4.75,"Canada","Quebec","Jamésie"
"765","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007947",2012,6,169,4.75,"Canada","Quebec","Jamésie"
"766","Passerella iliaca",-77.1569824,49.3107989,"L2472231","S16007952",2012,6,174,4.5,"Canada","Quebec","Jamésie"
"767","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007954",2012,6,177,4.5,"Canada","Quebec","Jamésie"
"768","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007956",2012,6,166,4.75,"Canada","Quebec","Jamésie"
"769","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007960",2012,6,159,4.75,"Canada","Quebec","Jamésie"
"770","Passerella iliaca",-77.1466827,49.1048932,"L2472283","S16007966",2012,7,193,4.5,"Canada","Quebec","Jamésie"
"771","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007969",2012,7,195,4,"Canada","Quebec","Jamésie"
"772","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007970",2012,7,196,4.5,"Canada","Quebec","Jamésie"
"773","Passerella iliaca",-76.5815735,49.7901307,"L2472251","S16007971",2012,7,197,4.5,"Canada","Quebec","Jamésie"
"774","Passerella iliaca",-77.1466827,49.1048932,"L2472283","S16007973",2012,7,185,4.5,"Canada","Quebec","Jamésie"
"775","Passerella iliaca",-77.3327637,48.9044488,"L2472266","S16007976",2012,7,188,4.5,"Canada","Quebec","Abitibi"
"776","Passerella iliaca",-61.8235016,50.1866264,"L2525504","S16354291",2012,7,186,14.5,"Canada","Quebec","Minganie"
"777","Passerella iliaca",-62.7233887,44.754205,"L2356057","S16927224",2012,6,160,7,"Canada","Nova Scotia","Halifax"
"778","Passerella iliaca",-62.7233887,44.754205,"L2356057","S16929089",2012,6,172,7,"Canada","Nova Scotia","Halifax"
"779","Passerella iliaca",-62.7688408,44.7335085,"L2622994","S16930821",2012,6,165,7,"Canada","Nova Scotia","Halifax"
"780","Passerella iliaca",-62.6816368,44.7673996,"L2623478","S16931841",2012,6,181,7,"Canada","Nova Scotia","Halifax"
"781","Passerella iliaca",-65.01935,48.670235,"L3439682","S22073281",2012,6,171,5.78,"Canada","Quebec","Le Rocher-Percé"
"782","Passerella iliaca",-65.049225,48.682102,"L3439684","S22073283",2012,6,172,4.15,"Canada","Quebec","Le Rocher-Percé"
"783","Passerella iliaca",-65.04204,48.666668,"L3439687","S22073288",2012,6,172,4.8,"Canada","Quebec","Le Rocher-Percé"
"784","Passerella iliaca",-65.04735,48.69844,"L3439689","S22073290",2012,6,172,5.62,"Canada","Quebec","La Côte-de-Gaspé"
"785","Passerella iliaca",-65.061264,48.705147,"L3439690","S22073295",2012,6,172,5.93,"Canada","Quebec","La Côte-de-Gaspé"
"786","Passerella iliaca",-64.83542,48.612,"L3439691","S22073296",2012,6,173,4.08,"Canada","Quebec","Le Rocher-Percé"
"787","Passerella iliaca",-64.83731,48.64209,"L3439694","S22073301",2012,6,173,4.98,"Canada","Quebec","Le Rocher-Percé"
"788","Passerella iliaca",-64.78488,48.63864,"L3439698","S22073306",2012,6,173,6.02,"Canada","Quebec","Le Rocher-Percé"
"789","Passerella iliaca",-71.11592,47.35249,"L3439714","S22073333",2012,6,180,4.4,"Canada","Quebec","La Côte-de-Beaupré"
"790","Passerella iliaca",-71.10054,47.35272,"L3439715","S22073337",2012,6,180,4.62,"Canada","Quebec","La Côte-de-Beaupré"
"791","Passerella iliaca",-71.07206,47.33244,"L3439717","S22073338",2012,6,180,5.02,"Canada","Quebec","La Côte-de-Beaupré"
"792","Passerella iliaca",-71.06614,47.342556,"L3439718","S22073339",2012,6,180,5.18,"Canada","Quebec","La Côte-de-Beaupré"
"793","Passerella iliaca",-71.05959,47.343403,"L3439719","S22073341",2012,6,180,5.33,"Canada","Quebec","La Côte-de-Beaupré"
"794","Passerella iliaca",-71.05017,47.341194,"L3439720","S22073343",2012,6,180,5.52,"Canada","Quebec","La Côte-de-Beaupré"
"795","Passerella iliaca",-71.04333,47.341434,"L3439723","S22073346",2012,6,180,5.68,"Canada","Quebec","La Côte-de-Beaupré"
"796","Passerella iliaca",-71.03874,47.344852,"L3439724","S22073347",2012,6,180,5.93,"Canada","Quebec","La Côte-de-Beaupré"
"797","Passerella iliaca",-71.02159,47.35576,"L3439726","S22073352",2012,6,180,6.5,"Canada","Quebec","La Côte-de-Beaupré"
"798","Passerella iliaca",-71.013336,47.36079,"L3439728","S22073354",2012,6,180,6.72,"Canada","Quebec","La Côte-de-Beaupré"
"799","Passerella iliaca",-71.01201,47.365295,"L3439729","S22073356",2012,6,180,6.93,"Canada","Quebec","La Côte-de-Beaupré"
"800","Passerella iliaca",-71.00723,47.368526,"L3439731","S22073360",2012,6,180,7.08,"Canada","Quebec","La Côte-de-Beaupré"
"801","Passerella iliaca",-71.060814,47.351704,"L3439732","S22073362",2012,6,180,7.8,"Canada","Quebec","La Côte-de-Beaupré"
"802","Passerella iliaca",-71.02826,47.344475,"L3439733","S22073363",2012,6,180,6.12,"Canada","Quebec","La Côte-de-Beaupré"
"803","Passerella iliaca",-70.57149,46.76276,"L3440656","S22077705",2012,6,165,9.67,"Canada","Quebec","Bellechasse"
"804","Passerella iliaca",-65.17207,48.64257,"L3440693","S22077845",2012,6,172,9.5,"Canada","Quebec","Le Rocher-Percé"
"805","Passerella iliaca",-65.036415,48.645046,"L3440691","S22077851",2012,6,171,4,"Canada","Quebec","Le Rocher-Percé"
"806","Passerella iliaca",-65.17207,48.64257,"L3440692","S22077852",2012,6,172,3.75,"Canada","Quebec","Le Rocher-Percé"
"807","Passerella iliaca",-64.894005,48.46754,"L3440690","S22077854",2012,6,174,3.5,"Canada","Quebec","Le Rocher-Percé"
"808","Passerella iliaca",-64.89736,48.557453,"L3440696","S22077875",2012,6,173,4,"Canada","Quebec","Le Rocher-Percé"
"809","Passerella iliaca",-71.11623,47.29393,"L3440697","S22077876",2012,6,180,4.25,"Canada","Quebec","La Côte-de-Beaupré"
"810","Passerella iliaca",-71.2123,47.531174,"L3467546","S22246126",2012,6,177,7.52,"Canada","Quebec","La Côte-de-Beaupré"
"811","Passerella iliaca",-71.21535,47.522278,"L3467548","S22246128",2012,6,177,7.68,"Canada","Quebec","La Côte-de-Beaupré"
"812","Passerella iliaca",-71.20082,47.53805,"L3467549","S22246129",2012,6,177,7.9,"Canada","Quebec","La Côte-de-Beaupré"
"813","Passerella iliaca",-71.367676,47.530876,"L3467552","S22246134",2012,6,177,5.58,"Canada","Quebec","La Côte-de-Beaupré"
"814","Passerella iliaca",-71.19186,47.52317,"L3467861","S22247239",2012,6,176,7,"Canada","Quebec","La Côte-de-Beaupré"
"815","Passerella iliaca",-71.18812,47.43325,"L3467862","S22247244",2012,6,176,15.5,"Canada","Quebec","La Côte-de-Beaupré"
"816","Passerella iliaca",-71.32458,47.52056,"L3467744","S22247245",2012,6,177,4.5,"Canada","Quebec","La Côte-de-Beaupré"
"817","Passerella iliaca",-72.06514,47.269604,"L3663972","S23580362",2012,6,158,5.9,"Canada","Quebec","Portneuf"
"818","Passerella iliaca",-72.088135,47.23245,"L3663977","S23580374",2012,6,158,6.58,"Canada","Quebec","Portneuf"
"819","Passerella iliaca",-72.09444,47.143307,"L3663985","S23580389",2012,6,159,6.52,"Canada","Quebec","Portneuf"
"820","Passerella iliaca",-72.08445,47.080418,"L3663995","S23580402",2012,6,160,6.83,"Canada","Quebec","Portneuf"
"821","Passerella iliaca",-72.07592,47.075935,"L3663997","S23580404",2012,6,160,7.4,"Canada","Quebec","Portneuf"
"822","Passerella iliaca",-72.04666,47.23606,"L3664299","S23581410",2012,6,158,5,"Canada","Quebec","Portneuf"
"823","Passerella iliaca",-72.04912,47.14614,"L3664301","S23581414",2012,6,159,5,"Canada","Quebec","Portneuf"
"824","Passerella iliaca",-72.04666,47.23606,"L3664299","S23581427",2012,6,158,5,"Canada","Quebec","Portneuf"
"825","Passerella iliaca",-72.04912,47.14614,"L3664303","S23581428",2012,6,159,5,"Canada","Quebec","Portneuf"
"826","Passerella iliaca",-72.05156,47.05621,"L3664305","S23581430",2012,6,160,5.5,"Canada","Quebec","Portneuf"
"827","Passerella iliaca",-72.04666,47.23606,"L3664299","S23581453",2012,6,172,17.65,"Canada","Quebec","Portneuf"
"828","Passerella iliaca",-72.05156,47.05621,"L3664305","S23581455",2012,6,172,4.5,"Canada","Quebec","Portneuf"
"829","Passerella iliaca",-72.04666,47.23606,"L3664299","S23581457",2012,6,173,5.5,"Canada","Quebec","Portneuf"
"830","Passerella iliaca",-72.04912,47.14614,"L3664315","S23581458",2012,6,173,18,"Canada","Quebec","Portneuf"
"831","Passerella iliaca",-72.04912,47.14614,"L3664316","S23581463",2012,6,174,4.5,"Canada","Quebec","Portneuf"
"832","Passerella iliaca",-69.583783,48.916893,"L4611009","S30358424",2012,6,153,7,"Canada","Quebec","La Haute-Côte-Nord"
"833","Passerella iliaca",-70.6661224,47.7071048,"L2222011","S14402022",2013,6,162,5.83,"Canada","Quebec","Charlevoix"
"834","Passerella iliaca",-71.2087413,47.6853201,"L2226320","S14417635",2013,6,164,6.42,"Canada","Quebec","La Côte-de-Beaupré"
